CO-BRANCH;OFFICE;PRODUCT;GROUP;Jan-25;Feb-25;Mar-25;Apr-25;Mei-25;Jun-25;Jul-25;Agu-25;Sep-25;Okt-25;Nov-25;Des-25;Jan-26;Feb-26;Mar-26;Apr-26;Mei-26;Jun-26;Jul-26;Agu-26;Sep-26
431 - BENGKULU;474 - KCP ARGA MAKMUR;Deposito;TD;10.935.628.039;10.362.868.258;9.208.966.489;9.310.490.488;9.316.098.338;9.421.789.473;8.995.358.531;8.697.065.271;8.301.819.637;7.915.937.153;6.561.944.590;9.363.890.787;9.769.483.135;10.175.075.483;11.184.802.518;11.236.902.427;11.242.535.371;11.382.908.392;11.877.662.831;12.383.780.260;12.387.757.540
431 - BENGKULU;474 - KCP ARGA MAKMUR;Giro;CASA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Tabungan;CASA;8.604.709.362;8.017.857.084;7.909.475.712;7.979.542.303;7.974.546.798;7.763.429.587;8.035.420.745;7.950.102.537;7.184.365.604;7.129.837.382;8.477.073.830;6.888.081.755;6.647.328.437;6.119.345.311;6.502.658.934;6.225.273.051;5.918.317.794;5.986.022.763;5.874.309.108;6.024.667.554;6.077.839.904
482 - MEDAN BARU;214 - KCP BINJAI;Deposito;TD;17.326.135.169;17.328.264.299;12.880.262.647;13.182.323.770;15.304.737.206;15.153.032.030;18.011.138.048;17.216.308.505;16.461.229.360;13.861.136.934;15.515.679.324;15.137.250.000;14.545.000.000;15.080.000.000;15.080.000.000;16.380.000.000;14.380.000.000;14.285.000.000;14.991.000.000;15.241.000.000;14.941.000.000
482 - MEDAN BARU;214 - KCP BINJAI;Giro;CASA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;214 - KCP BINJAI;Tabungan;CASA;11.415.221.300;10.265.959.059;11.149.631.966;10.075.265.872;9.103.769.147;9.034.177.488;7.444.535.965;7.433.592.221;6.881.964.461;7.130.796.320;7.169.901.724;6.666.206.248;6.835.958.081;7.806.430.421;7.458.408.979;7.160.965.213;6.741.148.245;7.207.530.498;7.751.933.774;8.609.767.042;8.318.534.169
482 - MEDAN BARU;251 - PEMATANG SIANTAR;Deposito;TD;4.915.000.000;4.515.000.000;4.515.000.000;4.165.000.000;4.165.000.000;4.165.000.000;3.615.000.000;3.615.000.000;3.415.000.000;3.290.000.000;2.340.000.000;2.815.000.000;4.420.000.000;2.115.000.000;2.115.000.000;2.095.000.000;2.085.000.000;3.565.000.000;3.685.000.000;3.565.000.000;3.165.000.000
482 - MEDAN BARU;251 - PEMATANG SIANTAR;Giro;CASA;977.000;957.000;937.000;917.000;897.000;877.000;857.000;837.000;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;251 - PEMATANG SIANTAR;Tabungan;CASA;8.701.376.294;9.229.592.204;9.011.826.460;8.951.595.668;8.881.800.922;9.196.135.161;8.396.526.630;8.267.643.767;8.763.234.521;8.945.711.710;9.786.693.957;9.105.424.826;7.404.557.481;9.413.221.359;9.514.654.500;7.874.246.864;7.999.446.697;7.896.280.575;7.524.704.599;7.785.010.834;7.607.950.740
482 - MEDAN BARU;252 - KCP KISARAN;Deposito;TD;13.050.000.000;14.700.000.000;15.550.000.000;15.150.000.000;15.150.000.000;12.400.000.000;12.900.000.000;12.200.000.000;11.900.000.000;12.300.000.000;11.750.000.000;11.750.000.000;12.150.000.000;10.450.000.000;10.950.000.000;11.025.000.000;10.025.000.000;9.775.000.000;10.775.000.000;11.275.000.000;11.125.000.000
482 - MEDAN BARU;252 - KCP KISARAN;Giro;CASA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;252 - KCP KISARAN;Tabungan;CASA;4.941.177.507;2.916.204.054;2.768.066.944;2.804.139.546;2.842.546.543;2.702.543.633;2.604.783.212;2.541.086.624;2.304.525.464;2.813.032.352;2.989.427.682;3.751.495.488;3.800.671.438;5.084.447.849;4.981.750.662;5.401.742.764;5.540.371.158;5.458.261.554;5.147.270.005;6.064.558.510;5.915.527.060
482 - MEDAN BARU;467 - KCP STABAT;Deposito;TD;4.132.744.821;2.852.940.658;2.853.125.493;3.053.316.299;3.053.512.120;3.003.711.888;3.033.909.400;3.434.105.628;4.198.096.306;3.593.956.568;3.287.742.623;4.487.928.057;4.288.117.694;4.288.306.269;6.057.502.135;6.107.627.819;5.054.124.500;4.864.131.228;3.864.158.855;4.864.186.636;5.614.193.162
482 - MEDAN BARU;467 - KCP STABAT;Giro;CASA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;Tabungan;CASA;5.731.513.480;5.264.027.531;4.951.162.566;4.496.332.299;4.658.047.783;4.745.862.409;3.422.590.318;2.880.871.892;1.477.163.385;1.273.509.141;1.691.221.319;1.592.358.758;1.450.278.085;1.508.278.629;824.728.859;1.241.820.390;602.526.020;1.220.608.468;2.347.662.131;1.009.402.119;1.272.159.723
482 - MEDAN BARU;482 - MEDAN BARU;Deposito;TD;60.530.814.989;59.120.042.603;57.980.966.048;53.119.125.598;49.692.366.447;48.410.770.226;44.551.025.014;48.211.282.429;50.850.424.403;50.493.864.077;51.131.092.228;49.440.122.743;35.807.338.597;49.119.927.426;51.323.662.761;51.779.929.561;52.655.759.490;52.791.524.272;52.905.252.348;50.837.104.324;53.824.982.431
482 - MEDAN BARU;482 - MEDAN BARU;Giro;CASA;175.604.000;175.604.000;175.604.000;175.604.000;175.604.000;175.604.000;175.604.000;175.604.000;175.600.000;175.600.000;175.600.000;175.600.000;175.600.000;175.600.000;175.600.000;175.600.000;175.600.000;175.600.000;175.600.000;175.600.000;175.600.000
482 - MEDAN BARU;482 - MEDAN BARU;Tabungan;CASA;25.099.321.353;24.835.349.001;23.625.114.825;23.715.231.663;24.524.335.143;27.364.005.122;22.040.744.374;20.853.511.238;18.715.493.373;18.965.243.548;19.646.261.413;23.633.641.283;31.846.504.015;18.649.183.185;17.207.152.252;15.662.361.985;18.791.328.156;15.208.777.533;15.088.001.725;14.598.928.274;14.294.678.170
